yearMonth,country,species,class,monthlyCases
"""2009-6""","""SK""","""Homo sapiens""","""Mammalia""",90
"""2009-6""","""ZW""","""Homo sapiens""","""Mammalia""",89
"""2009-6""","""ZW""","""Homo sapiens""","""Mammalia""",89
"""2009-6""","""DK""","""Homo sapiens""","""Mammalia""",88
"""2009-6""","""RO""","""Homo sapiens""","""Mammalia""",87
"""2009-6""","""RO""","""Homo sapiens""","""Mammalia""",84
"""2009-6""","""NL""","""Homo sapiens""","""Mammalia""",80
"""2009-6""","""JM""","""Homo sapiens""","""Mammalia""",80
"""2009-6""","""CM""","""Homo sapiens""","""Mammalia""",78
"""2009-6""","""PL""","""Homo sapiens""","""Mammalia""",72
"""2009-6""","""ES""","""Homo sapiens""","""Mammalia""",64
"""2009-6""","""HU""","""Homo sapiens""","""Mammalia""",63
"""2009-6""","""MA""","""Homo sapiens""","""Mammalia""",54
"""2009-6""","""HU""","""Homo sapiens""","""Mammalia""",54
"""2009-6""","""BG""","""Homo sapiens""","""Mammalia""",51
"""2009-6""","""BG""","""Homo sapiens""","""Mammalia""",48
"""2009-6""","""SK""","""Homo sapiens""","""Mammalia""",48
"""2009-6""","""MA""","""Homo sapiens""","""Mammalia""",46
"""2009-6""","""NC""","""Homo sapiens""","""Mammalia""",40
"""2009-6""","""NC""","""Homo sapiens""","""Mammalia""",38
"""2009-6""","""TR""","""Homo sapiens""","""Mammalia""",36
"""2009-6""","""TN""","""Homo sapiens""","""Mammalia""",36
"""2009-6""","""MY""","""Homo sapiens""","""Mammalia""",36
"""2009-6""","""PK""","""Homo sapiens""","""Mammalia""",32
"""2009-6""","""SI""","""Homo sapiens""","""Mammalia""",30
"""2009-6""","""NO""","""Homo sapiens""","""Mammalia""",29
"""2009-6""","""EE""","""Homo sapiens""","""Mammalia""",26
"""2009-6""","""TN""","""Homo sapiens""","""Mammalia""",24
"""2009-6""","""NO""","""Homo sapiens""","""Mammalia""",22
"""2009-6""","""GF""","""Homo sapiens""","""Mammalia""",18
"""2009-6""","""PL""","""Homo sapiens""","""Mammalia""",18
"""2009-6""","""CZ""","""Homo sapiens""","""Mammalia""",18
"""2009-6""","""MQ""","""Homo sapiens""","""Mammalia""",18
"""2009-6""","""CZ""","""Homo sapiens""","""Mammalia""",18
"""2009-6""","""GP""","""Homo sapiens""","""Mammalia""",14
"""2009-6""","""DZ""","""Homo sapiens""","""Mammalia""",10
"""2009-6""","""LU""","""Homo sapiens""","""Mammalia""",9
"""2009-6""","""MK""","""Homo sapiens""","""Mammalia""",8
"""2009-6""","""PK""","""Homo sapiens""","""Mammalia""",8
"""2009-6""","""IQ""","""Homo sapiens""","""Mammalia""",8
"""2009-6""","""SI""","""Homo sapiens""","""Mammalia""",8
"""2009-6""","""UA""","""Homo sapiens""","""Mammalia""",8
"""2009-6""","""EE""","""Homo sapiens""","""Mammalia""",8
"""2009-6""","""MK""","""Homo sapiens""","""Mammalia""",6
"""2009-6""","""FI""","""Homo sapiens""","""Mammalia""",6
"""2009-6""","""NE""","""Homo sapiens""","""Mammalia""",4
"""2009-6""","""HR""","""Homo sapiens""","""Mammalia""",3
"""2009-6""","""HR""","""Homo sapiens""","""Mammalia""",3
"""2009-6""","""GP""","""Homo sapiens""","""Mammalia""",2
"""2009-7""","""CN""","""Homo sapiens""","""Mammalia""",72855
"""2010-1""","""KH""","""Aves""","""Aves""",31070
"""2009-7""","""PH""","""Homo sapiens""","""Mammalia""",36474
"""2009-7""","""MX""","""Homo sapiens""","""Mammalia""",29892
"""2009-7""","""CN""","""Homo sapiens""","""Mammalia""",24285
"""2009-7""","""SG""","""Homo sapiens""","""Mammalia""",21501
"""2009-7""","""IT""","""Homo sapiens""","""Mammalia""",16725
"""2009-7""","""AR""","""Homo sapiens""","""Mammalia""",15786
"""2009-7""","""AU""","""Homo sapiens""","""Mammalia""",15212
"""2009-7""","""PH""","""Homo sapiens""","""Mammalia""",14631
"""2009-7""","""JP""","""Homo sapiens""","""Mammalia""",13574
"""2009-7""","""MX""","""Homo sapiens""","""Mammalia""",12174
"""2009-7""","""JP""","""Homo sapiens""","""Mammalia""",7548
"""2009-7""","""SG""","""Homo sapiens""","""Mammalia""",7167
"""2009-7""","""IT""","""Homo sapiens""","""Mammalia""",6711
"""2009-7""","""AR""","""Homo sapiens""","""Mammalia""",5988
"""2009-7""","""AU""","""Homo sapiens""","""Mammalia""",5432
"""2009-7""","""NZ""","""Homo sapiens""","""Mammalia""",4914
"""2009-7""","""IL""","""Homo sapiens""","""Mammalia""",3789
"""2009-7""","""ZA""","""Homo sapiens""","""Mammalia""",3653
"""2009-7""","""CA""","""Homo sapiens""","""Mammalia""",3456
"""2009-7""","""BD""","""Homo sapiens""","""Mammalia""",2944
"""2009-7""","""CL""","""Homo sapiens""","""Mammalia""",2780
"""2009-7""","""GR""","""Homo sapiens""","""Mammalia""",2757
"""2009-7""","""CL""","""Homo sapiens""","""Mammalia""",2624
"""2009-7""","""KE""","""Homo sapiens""","""Mammalia""",2544
"""2009-7""","""GR""","""Homo sapiens""","""Mammalia""",2289
"""2009-7""","""ZA""","""Homo sapiens""","""Mammalia""",2116
"""2009-7""","""SE""","""Homo sapiens""","""Mammalia""",2001
"""2009-7""","""NZ""","""Homo sapiens""","""Mammalia""",1856
"""2009-7""","""US""","""Homo sapiens""","""Mammalia""",1742
"""2009-7""","""CA""","""Homo sapiens""","""Mammalia""",1728
"""2009-7""","""US""","""Homo sapiens""","""Mammalia""",1674
"""2009-7""","""NL""","""Homo sapiens""","""Mammalia""",1574
"""2009-7""","""EC""","""Homo sapiens""","""Mammalia""",1512
"""2009-7""","""EC""","""Homo sapiens""","""Mammalia""",1512
"""2009-7""","""SE""","""Homo sapiens""","""Mammalia""",1440
"""2009-7""","""IN""","""Homo sapiens""","""Mammalia""",1302
"""2009-7""","""BD""","""Homo sapiens""","""Mammalia""",1239
"""2009-7""","""EG""","""Homo sapiens""","""Mammalia""",1144
"""2009-7""","""FJ""","""Homo sapiens""","""Mammalia""",1068
"""2009-7""","""NL""","""Homo sapiens""","""Mammalia""",958
"""2009-7""","""KE""","""Homo sapiens""","""Mammalia""",888
"""2009-7""","""CO""","""Homo sapiens""","""Mammalia""",874
"""2009-7""","""PY""","""Homo sapiens""","""Mammalia""",832
"""2009-7""","""CH""","""Homo sapiens""","""Mammalia""",831
"""2009-7""","""IE""","""Homo sapiens""","""Mammalia""",814
"""2009-7""","""IN""","""Homo sapiens""","""Mammalia""",717
"""2009-7""","""TH""","""Homo sapiens""","""Mammalia""",669
"""2009-7""","""IE""","""Homo sapiens""","""Mammalia""",636
"""2009-7""","""NO""","""Homo sapiens""","""Mammalia""",631
"""2009-7""","""DK""","""Homo sapiens""","""Mammalia""",618
"""2009-7""","""NO""","""Homo sapiens""","""Mammalia""",603
"""2009-7""","""DE""","""Homo sapiens""","""Mammalia""",588
"""2009-7""","""NC""","""Homo sapiens""","""Mammalia""",566
"""2009-7""","""BE""","""Homo sapiens""","""Mammalia""",561
"""2009-7""","""SV""","""Homo sapiens""","""Mammalia""",526
"""2009-7""","""CO""","""Homo sapiens""","""Mammalia""",526
"""2009-7""","""SV""","""Homo sapiens""","""Mammalia""",526
"""2009-7""","""PY""","""Homo sapiens""","""Mammalia""",512
"""2009-7""","""CU""","""Homo sapiens""","""Mammalia""",495
"""2009-7""","""CU""","""Homo sapiens""","""Mammalia""",495
"""2009-7""","""FJ""","""Homo sapiens""","""Mammalia""",471
"""2009-7""","""EG""","""Homo sapiens""","""Mammalia""",470
"""2009-7""","""BR""","""Homo sapiens""","""Mammalia""",462
"""2009-7""","""BR""","""Homo sapiens""","""Mammalia""",462
"""2009-7""","""TH""","""Homo sapiens""","""Mammalia""",450
"""2009-7""","""SN""","""Homo sapiens""","""Mammalia""",432
"""2009-7""","""MY""","""Homo sapiens""","""Mammalia""",423
"""2009-7""","""KH""","""Homo sapiens""","""Mammalia""",417
"""2009-7""","""RO""","""Homo sapiens""","""Mammalia""",414
"""2009-7""","""HN""","""Homo sapiens""","""Mammalia""",356
"""2009-7""","""HN""","""Homo sapiens""","""Mammalia""",356
"""2009-7""","""BE""","""Homo sapiens""","""Mammalia""",348
"""2009-7""","""CH""","""Homo sapiens""","""Mammalia""",321
"""2009-7""","""DE""","""Homo sapiens""","""Mammalia""",308
"""2009-7""","""RS""","""Homo sapiens""","""Mammalia""",297
"""2009-7""","""LK""","""Homo sapiens""","""Mammalia""",288
"""2009-7""","""NC""","""Homo sapiens""","""Mammalia""",288
"""2009-7""","""LK""","""Homo sapiens""","""Mammalia""",288
"""2009-7""","""UY""","""Homo sapiens""","""Mammalia""",252
"""2009-7""","""UY""","""Homo sapiens""","""Mammalia""",252
"""2009-7""","""KH""","""Homo sapiens""","""Mammalia""",252
"""2009-7""","""SI""","""Homo sapiens""","""Mammalia""",250
"""2009-7""","""MY""","""Homo sapiens""","""Mammalia""",237
"""2009-7""","""DK""","""Homo sapiens""","""Mammalia""",230
"""2009-7""","""PL""","""Homo sapiens""","""Mammalia""",225
"""2009-7""","""FR""","""Homo sapiens""","""Mammalia""",183
"""2009-7""","""LU""","""Homo sapiens""","""Mammalia""",162
"""2009-7""","""HR""","""Homo sapiens""","""Mammalia""",162
"""2009-7""","""GH""","""Homo sapiens""","""Mammalia""",158
"""2009-7""","""FR""","""Homo sapiens""","""Mammalia""",138
"""2009-7""","""HU""","""Homo sapiens""","""Mammalia""",138
"""2009-7""","""SI""","""Homo sapiens""","""Mammalia""",112
"""2009-7""","""AU""","""Sus scrofa""","""Mammalia""",100
"""2009-7""","""MA""","""Homo sapiens""","""Mammalia""",96
"""2009-7""","""BG""","""Homo sapiens""","""Mammalia""",90
"""2009-7""","""SK""","""Homo sapiens""","""Mammalia""",90
"""2009-7""","""PL""","""Homo sapiens""","""Mammalia""",87
"""2009-7""","""IQ""","""Homo sapiens""","""Mammalia""",76
"""2009-7""","""CM""","""Homo sapiens""","""Mammalia""",70
"""2009-7""","""ZW""","""Homo sapiens""","""Mammalia""",61
"""2009-7""","""JM""","""Homo sapiens""","""Mammalia""",60
"""2009-7""","""EE""","""Homo sapiens""","""Mammalia""",54
"""2009-7""","""TN""","""Homo sapiens""","""Mammalia""",48
"""2009-7""","""LV""","""Homo sapiens""","""Mammalia""",48
"""2009-7""","""UG""","""Homo sapiens""","""Mammalia""",48
"""2009-7""","""MA""","""Homo sapiens""","""Mammalia""",48
"""2009-7""","""ZW""","""Homo sapiens""","""Mammalia""",46
"""2009-7""","""ES""","""Homo sapiens""","""Mammalia""",40
"""2009-7""","""BG""","""Homo sapiens""","""Mammalia""",39
"""2009-7""","""JM""","""Homo sapiens""","""Mammalia""",37
"""2009-7""","""GE""","""Homo sapiens""","""Mammalia""",36
"""2009-7""","""GF""","""Homo sapiens""","""Mammalia""",33
"""2009-7""","""HU""","""Homo sapiens""","""Mammalia""",33
"""2009-7""","""MQ""","""Homo sapiens""","""Mammalia""",30
"""2009-7""","""TN""","""Homo sapiens""","""Mammalia""",27
"""2009-7""","""MQ""","""Homo sapiens""","""Mammalia""",24
"""2009-7""","""DZ""","""Homo sapiens""","""Mammalia""",20
"""2009-7""","""MK""","""Homo sapiens""","""Mammalia""",20
"""2009-7""","""DZ""","""Homo sapiens""","""Mammalia""",20
"""2009-7""","""SD""","""Homo sapiens""","""Mammalia""",12
"""2009-7""","""TR""","""Homo sapiens""","""Mammalia""",10
"""2009-7""","""GF""","""Homo sapiens""","""Mammalia""",9
"""2009-7""","""NE""","""Homo sapiens""","""Mammalia""",8
"""2009-7""","""SD""","""Homo sapiens""","""Mammalia""",6
"""2009-7""","""IQ""","""Homo sapiens""","""Mammalia""",4
"""2009-7""","""FI""","""Homo sapiens""","""Mammalia""",2
"""2009-7""","""GP""","""Homo sapiens""","""Mammalia""",2
"""2010-1""","""VN""","""Aves""","""Aves""",5053
"""2009-8""","""CN""","""Homo sapiens""","""Mammalia""",172872
"""2009-8""","""CN""","""Homo sapiens""","""Mammalia""",57624
"""2009-8""","""MX""","""Homo sapiens""","""Mammalia""",31748
"""2009-8""","""JP""","""Homo sapiens""","""Mammalia""",17998
"""2009-8""","""PH""","""Homo sapiens""","""Mammalia""",17234
"""2009-8""","""SG""","""Homo sapiens""","""Mammalia""",16356
"""2009-8""","""MX""","""Homo sapiens""","""Mammalia""",14982
"""2009-8""","""IN""","""Homo sapiens""","""Mammalia""",12498
"""2009-8""","""JP""","""Homo sapiens""","""Mammalia""",10658
"""2009-8""","""PH""","""Homo sapiens""","""Mammalia""",8851
"""2009-8""","""AU""","""Homo sapiens""","""Mammalia""",6686
"""2009-8""","""IN""","""Homo sapiens""","""Mammalia""",6249
"""2009-8""","""SG""","""Homo sapiens""","""Mammalia""",6129
"""2009-8""","""ZA""","""Homo sapiens""","""Mammalia""",4435
"""2009-8""","""IL""","""Homo sapiens""","""Mammalia""",3471
"""2009-8""","""KE""","""Homo sapiens""","""Mammalia""",3402
"""2009-8""","""SE""","""Homo sapiens""","""Mammalia""",3246
"""2009-8""","""AU""","""Homo sapiens""","""Mammalia""",3140
"""2009-8""","""MY""","""Homo sapiens""","""Mammalia""",3057
"""2009-8""","""CO""","""Homo sapiens""","""Mammalia""",3009
"""2009-8""","""EG""","""Homo sapiens""","""Mammalia""",3002
"""2009-8""","""ZA""","""Homo sapiens""","""Mammalia""",2895
"""2009-8""","""IT""","""Homo sapiens""","""Mammalia""",2749
"""2009-8""","""GR""","""Homo sapiens""","""Mammalia""",2676
"""2009-8""","""US""","""Homo sapiens""","""Mammalia""",2580
"""2009-8""","""SE""","""Homo sapiens""","""Mammalia""",2022
"""2009-8""","""GB""","""Sus scrofa""","""Mammalia""",1950
"""2009-8""","""US""","""Homo sapiens""","""Mammalia""",1852
"""2009-8""","""IT""","""Homo sapiens""","""Mammalia""",1765
"""2009-8""","""CO""","""Homo sapiens""","""Mammalia""",1615
"""2009-8""","""AR""","""Homo sapiens""","""Mammalia""",1472
"""2009-8""","""SN""","""Homo sapiens""","""Mammalia""",1356
"""2009-8""","""EG""","""Homo sapiens""","""Mammalia""",1330
"""2009-8""","""BR""","""Homo sapiens""","""Mammalia""",1227
"""2009-8""","""NL""","""Homo sapiens""","""Mammalia""",1204
"""2009-8""","""KE""","""Homo sapiens""","""Mammalia""",1134
"""2009-8""","""EC""","""Homo sapiens""","""Mammalia""",1098
"""2009-8""","""MY""","""Homo sapiens""","""Mammalia""",1059
"""2009-8""","""NZ""","""Homo sapiens""","""Mammalia""",1032
"""2009-8""","""CH""","""Homo sapiens""","""Mammalia""",984
"""2009-8""","""NO""","""Homo sapiens""","""Mammalia""",910
"""2009-8""","""IE""","""Homo sapiens""","""Mammalia""",860
"""2009-8""","""AR""","""Homo sapiens""","""Mammalia""",830
"""2009-8""","""EC""","""Homo sapiens""","""Mammalia""",735
"""2009-8""","""BD""","""Homo sapiens""","""Mammalia""",671
"""2009-8""","""NC""","""Homo sapiens""","""Mammalia""",650
"""2009-8""","""NC""","""Homo sapiens""","""Mammalia""",650
"""2009-8""","""BR""","""Homo sapiens""","""Mammalia""",648
"""2009-8""","""DK""","""Homo sapiens""","""Mammalia""",626
"""2009-8""","""CH""","""Homo sapiens""","""Mammalia""",555
"""2009-8""","""NO""","""Homo sapiens""","""Mammalia""",553
"""2009-8""","""DK""","""Homo sapiens""","""Mammalia""",494
"""2009-8""","""FR""","""Homo sapiens""","""Mammalia""",474
"""2009-8""","""CA""","""Homo sapiens""","""Mammalia""",464
"""2009-8""","""BD""","""Homo sapiens""","""Mammalia""",450
"""2009-8""","""HN""","""Homo sapiens""","""Mammalia""",442
"""2009-8""","""HN""","""Homo sapiens""","""Mammalia""",442
"""2009-8""","""GF""","""Homo sapiens""","""Mammalia""",435
"""2009-8""","""TH""","""Homo sapiens""","""Mammalia""",411
"""2009-8""","""NZ""","""Homo sapiens""","""Mammalia""",406
"""2009-8""","""MQ""","""Homo sapiens""","""Mammalia""",390
"""2009-8""","""RO""","""Homo sapiens""","""Mammalia""",384
"""2009-8""","""KH""","""Homo sapiens""","""Mammalia""",372
"""2009-8""","""GR""","""Homo sapiens""","""Mammalia""",354
"""2009-8""","""CU""","""Homo sapiens""","""Mammalia""",348
"""2009-8""","""TH""","""Homo sapiens""","""Mammalia""",336
"""2009-8""","""LK""","""Homo sapiens""","""Mammalia""",332
"""2009-8""","""KH""","""Homo sapiens""","""Mammalia""",315
"""2009-8""","""LK""","""Homo sapiens""","""Mammalia""",304
"""2009-8""","""NL""","""Homo sapiens""","""Mammalia""",296
"""2009-8""","""PL""","""Homo sapiens""","""Mammalia""",294
"""2009-8""","""HR""","""Homo sapiens""","""Mammalia""",294
"""2009-8""","""GH""","""Homo sapiens""","""Mammalia""",286
"""2009-8""","""BE""","""Homo sapiens""","""Mammalia""",279
"""2009-8""","""GF""","""Homo sapiens""","""Mammalia""",279
"""2009-8""","""MQ""","""Homo sapiens""","""Mammalia""",270
"""2009-8""","""PY""","""Homo sapiens""","""Mammalia""",268
"""2009-8""","""LU""","""Homo sapiens""","""Mammalia""",267
"""2009-8""","""PL""","""Homo sapiens""","""Mammalia""",243
"""2009-8""","""IE""","""Homo sapiens""","""Mammalia""",238
"""2009-8""","""FR""","""Homo sapiens""","""Mammalia""",234
"""2009-8""","""CA""","""Homo sapiens""","""Mammalia""",232
"""2009-8""","""BE""","""Homo sapiens""","""Mammalia""",216
"""2009-8""","""PY""","""Homo sapiens""","""Mammalia""",212
"""2009-8""","""SI""","""Homo sapiens""","""Mammalia""",192
"""2009-8""","""CL""","""Homo sapiens""","""Mammalia""",168
"""2009-8""","""ZW""","""Homo sapiens""","""Mammalia""",158
"""2009-8""","""CU""","""Homo sapiens""","""Mammalia""",150
"""2009-8""","""DE""","""Homo sapiens""","""Mammalia""",140
"""2009-8""","""HU""","""Homo sapiens""","""Mammalia""",132
"""2009-8""","""MA""","""Homo sapiens""","""Mammalia""",128
"""2009-8""","""TN""","""Homo sapiens""","""Mammalia""",123
"""2009-8""","""SK""","""Homo sapiens""","""Mammalia""",120
"""2009-8""","""SV""","""Homo sapiens""","""Mammalia""",114
"""2009-8""","""SV""","""Homo sapiens""","""Mammalia""",106
"""2009-8""","""GH""","""Homo sapiens""","""Mammalia""",96
"""2009-8""","""GT""","""Homo sapiens""","""Mammalia""",92
"""2009-8""","""GT""","""Homo sapiens""","""Mammalia""",92
"""2009-8""","""BG""","""Homo sapiens""","""Mammalia""",90
"""2009-8""","""DE""","""Homo sapiens""","""Mammalia""",88
"""2009-8""","""MA""","""Homo sapiens""","""Mammalia""",88
"""2009-8""","""ZW""","""Homo sapiens""","""Mammalia""",78
"""2009-8""","""DZ""","""Homo sapiens""","""Mammalia""",62
"""2009-8""","""HR""","""Homo sapiens""","""Mammalia""",60
"""2009-8""","""PK""","""Homo sapiens""","""Mammalia""",58
"""2009-8""","""LT""","""Homo sapiens""","""Mammalia""",58
"""2009-8""","""UG""","""Homo sapiens""","""Mammalia""",56
"""2009-8""","""GP""","""Homo sapiens""","""Mammalia""",54
"""2009-8""","""EE""","""Homo sapiens""","""Mammalia""",48
"""2009-8""","""UY""","""Homo sapiens""","""Mammalia""",48
"""2009-8""","""UY""","""Homo sapiens""","""Mammalia""",46
"""2009-8""","""DZ""","""Homo sapiens""","""Mammalia""",40
"""2009-8""","""FI""","""Homo sapiens""","""Mammalia""",36
"""2009-8""","""FI""","""Homo sapiens""","""Mammalia""",34
"""2009-8""","""RS""","""Homo sapiens""","""Mammalia""",33
"""2009-8""","""GP""","""Homo sapiens""","""Mammalia""",32
"""2009-8""","""FJ""","""Homo sapiens""","""Mammalia""",30
"""2009-8""","""UG""","""Homo sapiens""","""Mammalia""",30
"""2009-8""","""LV""","""Homo sapiens""","""Mammalia""",27
"""2009-8""","""GE""","""Homo sapiens""","""Mammalia""",24
"""2009-8""","""JM""","""Homo sapiens""","""Mammalia""",24
"""2009-8""","""SK""","""Homo sapiens""","""Mammalia""",24
"""2009-8""","""NE""","""Homo sapiens""","""Mammalia""",24
"""2009-8""","""IQ""","""Homo sapiens""","""Mammalia""",24
"""2009-8""","""CM""","""Homo sapiens""","""Mammalia""",24
"""2009-8""","""LT""","""Homo sapiens""","""Mammalia""",24
"""2009-8""","""JM""","""Homo sapiens""","""Mammalia""",21
"""2009-8""","""LV""","""Homo sapiens""","""Mammalia""",15
"""2009-8""","""CM""","""Homo sapiens""","""Mammalia""",12
"""2009-8""","""KG""","""Homo sapiens""","""Mammalia""",10
"""2009-8""","""RS""","""Homo sapiens""","""Mammalia""",9
"""2009-8""","""PK""","""Homo sapiens""","""Mammalia""",4
"""2009-8""","""SD""","""Homo sapiens""","""Mammalia""",3
"""2010-1""","""IL""","""Aves""","""Aves""",4000
"""2009-9""","""CN""","""Homo sapiens""","""Mammalia""",212382
"""2009-9""","""MX""","""Homo sapiens""","""Mammalia""",100514
"""2009-9""","""CN""","""Homo sapiens""","""Mammalia""",70794
"""2009-9""","""PH""","""Homo sapiens""","""Mammalia""",50321
"""2009-9""","""MX""","""Homo sapiens""","""Mammalia""",45596
"""2009-9""","""PH""","""Homo sapiens""","""Mammalia""",22878
"""2009-9""","""DK""","""Neogale vison""","""Mammalia""",8450
"""2009-9""","""IN""","""Homo sapiens""","""Mammalia""",6804
"""2009-9""","""JP""","""Homo sapiens""","""Mammalia""",4946
"""2009-9""","""JP""","""Homo sapiens""","""Mammalia""",4946
"""2009-9""","""GB""","""Sus scrofa""","""Mammalia""",4504
"""2009-9""","""EG""","""Homo sapiens""","""Mammalia""",4440
"""2009-9""","""IN""","""Homo sapiens""","""Mammalia""",3402
"""2009-9""","""CA""","""Homo sapiens""","""Mammalia""",3284
"""2009-9""","""KE""","""Homo sapiens""","""Mammalia""",2838
"""2009-9""","""US""","""Homo sapiens""","""Mammalia""",2662
"""2009-9""","""CO""","""Homo sapiens""","""Mammalia""",2389
"""2009-9""","""FR""","""Homo sapiens""","""Mammalia""",2247
"""2009-9""","""IL""","""Homo sapiens""","""Mammalia""",2112
"""2009-9""","""EG""","""Homo sapiens""","""Mammalia""",1654
"""2009-9""","""CA""","""Homo sapiens""","""Mammalia""",1504
"""2009-9""","""IE""","""Homo sapiens""","""Mammalia""",1460
"""2009-9""","""CO""","""Homo sapiens""","""Mammalia""",1437
"""2009-9""","""SE""","""Homo sapiens""","""Mammalia""",1437
"""2009-9""","""ES""","""Homo sapiens""","""Mammalia""",1410
"""2009-9""","""US""","""Homo sapiens""","""Mammalia""",1304
"""2009-9""","""FR""","""Homo sapiens""","""Mammalia""",1302
"""2009-9""","""SE""","""Homo sapiens""","""Mammalia""",1221
"""2009-9""","""ES""","""Homo sapiens""","""Mammalia""",1214
"""2009-9""","""SG""","""Homo sapiens""","""Mammalia""",1194
"""2009-9""","""SN""","""Homo sapiens""","""Mammalia""",1128
"""2009-9""","""IT""","""Homo sapiens""","""Mammalia""",1115
"""2009-9""","""KE""","""Homo sapiens""","""Mammalia""",1107
"""2009-9""","""GF""","""Homo sapiens""","""Mammalia""",1002
"""2009-9""","""IT""","""Homo sapiens""","""Mammalia""",977
"""2009-9""","""ZA""","""Homo sapiens""","""Mammalia""",896
"""2009-9""","""CU""","""Homo sapiens""","""Mammalia""",891
"""2009-9""","""CU""","""Homo sapiens""","""Mammalia""",891
"""2009-9""","""ZA""","""Homo sapiens""","""Mammalia""",784
"""2009-9""","""ZW""","""Homo sapiens""","""Mammalia""",749
"""2009-9""","""TH""","""Homo sapiens""","""Mammalia""",741
"""2009-9""","""BR""","""Homo sapiens""","""Mammalia""",666
"""2009-9""","""LU""","""Homo sapiens""","""Mammalia""",624
"""2009-9""","""SG""","""Homo sapiens""","""Mammalia""",594
"""2009-9""","""KH""","""Homo sapiens""","""Mammalia""",579
"""2009-9""","""EC""","""Homo sapiens""","""Mammalia""",567
"""2009-9""","""KH""","""Homo sapiens""","""Mammalia""",486
"""2009-9""","""ZW""","""Homo sapiens""","""Mammalia""",434
"""2009-9""","""GF""","""Homo sapiens""","""Mammalia""",417
"""2009-9""","""GT""","""Homo sapiens""","""Mammalia""",412
"""2009-9""","""TH""","""Homo sapiens""","""Mammalia""",357
"""2009-9""","""GR""","""Homo sapiens""","""Mammalia""",357
"""2009-9""","""BE""","""Homo sapiens""","""Mammalia""",348
"""2009-9""","""BE""","""Homo sapiens""","""Mammalia""",348
"""2009-9""","""NO""","""Homo sapiens""","""Mammalia""",347
"""2009-9""","""NO""","""Homo sapiens""","""Mammalia""",347
"""2009-9""","""BD""","""Homo sapiens""","""Mammalia""",344
"""2009-9""","""AU""","""Homo sapiens""","""Mammalia""",342
"""2009-9""","""HU""","""Homo sapiens""","""Mammalia""",336
"""2009-9""","""MY""","""Homo sapiens""","""Mammalia""",327
"""2009-9""","""GT""","""Homo sapiens""","""Mammalia""",300
"""2009-9""","""AR""","""Homo sapiens""","""Mammalia""",292
"""2009-9""","""UG""","""Homo sapiens""","""Mammalia""",278
"""2009-9""","""BD""","""Homo sapiens""","""Mammalia""",277
"""2009-9""","""AU""","""Homo sapiens""","""Mammalia""",272
"""2009-9""","""BR""","""Homo sapiens""","""Mammalia""",246
"""2009-9""","""IE""","""Homo sapiens""","""Mammalia""",214
"""2009-9""","""GH""","""Homo sapiens""","""Mammalia""",208
"""2009-9""","""NL""","""Homo sapiens""","""Mammalia""",198
"""2009-9""","""HR""","""Homo sapiens""","""Mammalia""",186
"""2009-9""","""UG""","""Homo sapiens""","""Mammalia""",176
"""2009-9""","""GP""","""Homo sapiens""","""Mammalia""",176
"""2009-9""","""NL""","""Homo sapiens""","""Mammalia""",170
"""2009-9""","""AR""","""Homo sapiens""","""Mammalia""",166
"""2009-9""","""MY""","""Homo sapiens""","""Mammalia""",165
"""2009-9""","""GP""","""Homo sapiens""","""Mammalia""",154
"""2009-9""","""HN""","""Homo sapiens""","""Mammalia""",134
"""2009-9""","""HN""","""Homo sapiens""","""Mammalia""",134
"""2009-9""","""HU""","""Homo sapiens""","""Mammalia""",123
"""2009-9""","""IE""","""Sus scrofa""","""Mammalia""",105
"""2009-9""","""GR""","""Homo sapiens""","""Mammalia""",102
"""2009-9""","""DK""","""Homo sapiens""","""Mammalia""",102
"""2009-9""","""MT""","""Homo sapiens""","""Mammalia""",92
"""2009-9""","""DZ""","""Homo sapiens""","""Mammalia""",78
"""2009-9""","""RO""","""Homo sapiens""","""Mammalia""",69
"""2009-9""","""BG""","""Homo sapiens""","""Mammalia""",66
"""2009-9""","""MT""","""Homo sapiens""","""Mammalia""",64
"""2009-9""","""TN""","""Homo sapiens""","""Mammalia""",60
"""2009-9""","""LK""","""Homo sapiens""","""Mammalia""",60
"""2009-9""","""LK""","""Homo sapiens""","""Mammalia""",60
"""2009-9""","""SI""","""Homo sapiens""","""Mammalia""",58
"""2009-9""","""GH""","""Homo sapiens""","""Mammalia""",54
"""2009-9""","""SV""","""Homo sapiens""","""Mammalia""",52
"""2009-9""","""FI""","""Homo sapiens""","""Mammalia""",52
"""2009-9""","""DE""","""Homo sapiens""","""Mammalia""",42
"""2009-9""","""MN""","""Homo sapiens""","""Mammalia""",39
"""2009-9""","""MA""","""Homo sapiens""","""Mammalia""",32
"""2009-9""","""PK""","""Homo sapiens""","""Mammalia""",30
"""2009-9""","""JM""","""Homo sapiens""","""Mammalia""",29
"""2009-9""","""NZ""","""Homo sapiens""","""Mammalia""",28
"""2009-9""","""PY""","""Homo sapiens""","""Mammalia""",28
"""2009-9""","""CH""","""Homo sapiens""","""Mammalia""",27
"""2009-9""","""SK""","""Homo sapiens""","""Mammalia""",27
"""2009-9""","""CZ""","""Homo sapiens""","""Mammalia""",27
"""2009-9""","""PL""","""Homo sapiens""","""Mammalia""",27
"""2009-9""","""PY""","""Homo sapiens""","""Mammalia""",24
